+-------+-----+-----+-----+-----+-----+--------+-----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+-----------+------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                      URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY) | SUM(BODY)  | AVG(BODY) |
| 1     | 0   | 0   | 0   | 1   | 0   | POST   | /api/organizer/player/0000000000/disqualified | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 39.000    | 39.000    | 39.000     | 39.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/player/9fa52524/disqualified   | 0.068  | 0.068  | 0.068   | 0.068  | 0.068  | 0.068  | 0.068  | 0.000  | 157.000   | 157.000   | 157.000    | 157.000   |
| 1     | 0   | 0   | 0   | 1   | 0   | POST   | /api/organizer/competition/0000000000/score   | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 39.000    | 39.000    | 39.000     | 39.000    |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/9fa52ae3                   | 5.208  | 5.208  | 5.208   | 5.208  | 5.208  | 5.208  | 5.208  | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/0000000000                 | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 39.000    | 39.000    | 39.000     | 39.000    |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/competition/0000000000/ranking    | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 39.000    | 39.000    | 39.000     | 39.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/player/9fa5252c/disqualified   | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 157.000   | 157.000   | 157.000    | 157.000   |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/competition/9fa52532/ranking      | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 39.000    | 39.000    | 39.000     | 39.000    |
| 1     | 0   | 0   | 0   | 1   | 0   | POST   | /api/organizer/competition/0000000000/finish  | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 39.000    | 39.000    | 39.000     | 39.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52532/finish    | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/46feb981b                  | 10.780 | 10.780 | 10.780  | 10.780 | 10.780 | 10.780 | 10.780 | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/9fa52edf                   | 10.240 | 10.240 | 10.240  | 10.240 | 10.240 | 10.240 | 10.240 | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/3c9a3ff43                  | 8.976  | 8.976  | 8.976   | 8.976  | 8.976  | 8.976  | 8.976  | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 0   | 0   | 1   | 0   | POST   | /api/organizer/competition/9fa53cc2/score     | 6.828  | 6.828  | 6.828   | 6.828  | 6.828  | 6.828  | 6.828  | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/9fa52a2a                   | 5.804  | 5.804  | 5.804   | 5.804  | 5.804  | 5.804  | 5.804  | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/9fa52a1e                   | 6.520  | 6.520  | 6.520   | 6.520  | 6.520  | 6.520  | 6.520  | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa5241b                   | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 271.000   | 271.000   | 271.000    | 271.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa5252d/finish    | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/9fa527d4                   | 6.616  | 6.616  | 6.616   | 6.616  | 6.616  | 6.616  | 6.616  | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/organizer/competitions                   | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 177.000   | 177.000   | 177.000    | 177.000   |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/2072c5370                  | 10.756 | 10.756 | 10.756  | 10.756 | 10.756 | 10.756 | 10.756 | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/63a3eae1e                  | 0.060  | 0.060  | 0.060   | 0.060  | 0.060  | 0.060  | 0.060  | 0.000  | 886.000   | 886.000   | 886.000    | 886.000   |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/9fa52e34                   | 9.524  | 9.524  | 9.524   | 9.524  | 9.524  | 9.524  | 9.524  | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/player/player/432715fe3                  | 9.192  | 9.192  | 9.192   | 9.192  | 9.192  | 9.192  | 9.192  | 0.000  | 0.000     | 0.000     | 0.000      | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/player/6390347c4/disqualified  | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 149.000   | 149.000   | 149.000    | 149.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa5278b/finish    | 0.064  | 0.064  | 0.064   | 0.064  | 0.064  | 0.064  | 0.064  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52b64/score     | 1.400  | 1.400  | 1.400   | 1.400  | 1.400  | 1.400  | 1.400  | 0.000  | 53.000    | 53.000    | 53.000     | 53.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/4856b498b                  | 0.092  | 0.092  | 0.092   | 0.092  | 0.092  | 0.092  | 0.092  | 0.000  | 1961.000  | 1961.000  | 1961.000   | 1961.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa5278c/score     | 10.696 | 10.696 | 10.696  | 10.696 | 10.696 | 10.696 | 10.696 | 0.000  | 54.000    | 54.000    | 54.000     | 54.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52b64/finish    | 0.096  | 0.096  | 0.096   | 0.096  | 0.096  | 0.096  | 0.096  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa53f2c/finish    | 0.028  | 0.028  | 0.028   | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/player/6280eeaf2/disqualified  | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 152.000   | 152.000   | 152.000    | 152.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa53e91/finish    | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52a30/score     | 5.880  | 5.880  | 5.880   | 5.880  | 5.880  | 5.880  | 5.880  | 0.000  | 54.000    | 54.000    | 54.000     | 54.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/295271107                  | 0.096  | 0.096  | 0.096   | 0.096  | 0.096  | 0.096  | 0.096  | 0.000  | 2083.000  | 2083.000  | 2083.000   | 2083.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/3041b9b7d                  | 0.348  | 0.348  | 0.348   | 0.348  | 0.348  | 0.348  | 0.348  | 0.000  | 1974.000  | 1974.000  | 1974.000   | 1974.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/341cbb0e1                  | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 477.000   | 477.000   | 477.000    | 477.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/3ea094d5b                  | 0.448  | 0.448  | 0.448   | 0.448  | 0.448  | 0.448  | 0.448  | 0.000  | 2172.000  | 2172.000  | 2172.000   | 2172.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/5a5483812                  | 0.104  | 0.104  | 0.104   | 0.104  | 0.104  | 0.104  | 0.104  | 0.000  | 1627.000  | 1627.000  | 1627.000   | 1627.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa53e91/score     | 1.120  | 1.120  | 1.120   | 1.120  | 1.120  | 1.120  | 1.120  | 0.000  | 53.000    | 53.000    | 53.000     | 53.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/62468ed2d                  | 0.048  | 0.048  | 0.048   | 0.048  | 0.048  | 0.048  | 0.048  | 0.000  | 1358.000  | 1358.000  | 1358.000   | 1358.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa53b35/finish    | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/2b90691b5                  | 0.204  | 0.204  | 0.204   | 0.204  | 0.204  | 0.204  | 0.204  | 0.000  | 1880.000  | 1880.000  | 1880.000   | 1880.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/30968e0a4                  | 0.072  | 0.072  | 0.072   | 0.072  | 0.072  | 0.072  | 0.072  | 0.000  | 2281.000  | 2281.000  | 2281.000   | 2281.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/player/624043837/disqualified  | 0.024  | 0.024  | 0.024   | 0.024  | 0.024  | 0.024  | 0.024  | 0.000  | 154.000   | 154.000   | 154.000    | 154.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/4b9d9fc6c                  | 0.008  | 0.008  | 0.008   | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 803.000   | 803.000   | 803.000    | 803.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa53ae4/finish    | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/31889b5db                  | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 372.000   | 372.000   | 372.000    | 372.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/4e98bc34d                  | 0.072  | 0.072  | 0.072   | 0.072  | 0.072  | 0.072  | 0.072  | 0.000  | 1781.000  | 1781.000  | 1781.000   | 1781.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/23a656c8c                  | 0.016  | 0.016  | 0.016   | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 1019.000  | 1019.000  | 1019.000   | 1019.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/4eeadb2cb                  | 0.068  | 0.068  | 0.068   | 0.068  | 0.068  | 0.068  | 0.068  | 0.000  | 1875.000  | 1875.000  | 1875.000   | 1875.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa5278c/finish    | 0.080  | 0.080  | 0.080   | 0.080  | 0.080  | 0.080  | 0.080  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52a30/finish    | 0.048  | 0.048  | 0.048   | 0.048  | 0.048  | 0.048  | 0.048  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/3b562256f                  | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 382.000   | 382.000   | 382.000    | 382.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/competition/5733af4a3/ranking     | 5.184  | 5.184  | 5.184   | 5.184  | 5.184  | 5.184  | 5.184  | 0.000  | 14673.000 | 14673.000 | 14673.000  | 14673.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/player/61f5b979c/disqualified  | 0.012  | 0.012  | 0.012   | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 152.000   | 152.000   | 152.000    | 152.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa53ae4/score     | 5.080  | 5.080  | 5.080   | 5.080  | 5.080  | 5.080  | 5.080  | 0.000  | 54.000    | 54.000    | 54.000     | 54.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/62efa288c                  | 0.036  | 0.036  | 0.036   | 0.036  | 0.036  | 0.036  | 0.036  | 0.000  | 688.000   | 688.000   | 688.000    | 688.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa53b88/finish    | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/31afc158d                  | 0.120  | 0.120  | 0.120   | 0.120  | 0.120  | 0.120  | 0.120  | 0.000  | 1883.000  | 1883.000  | 1883.000   | 1883.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52beb/finish    | 2.368  | 2.368  | 2.368   | 2.368  | 2.368  | 2.368  | 2.368  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/3feb95261                  | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 384.000   | 384.000   | 384.000    | 384.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/3feb3d422                  | 0.112  | 0.112  | 0.112   | 0.112  | 0.112  | 0.112  | 0.112  | 0.000  | 1840.000  | 1840.000  | 1840.000   | 1840.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/5339e9f7b                  | 0.012  | 0.012  | 0.012   | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 707.000   | 707.000   | 707.000    | 707.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa52928                   | 0.012  | 0.012  | 0.012   | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 681.000   | 681.000   | 681.000    | 681.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52afa/score     | 9.876  | 9.876  | 9.876   | 9.876  | 9.876  | 9.876  | 9.876  | 0.000  | 54.000    | 54.000    | 54.000     | 54.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa528a3                   | 0.008  | 0.008  | 0.008   | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 679.000   | 679.000   | 679.000    | 679.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa53b88/score     | 2.316  | 2.316  | 2.316   | 2.316  | 2.316  | 2.316  | 2.316  | 0.000  | 53.000    | 53.000    | 53.000     | 53.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa538b0/finish    | 0.084  | 0.084  | 0.084   | 0.084  | 0.084  | 0.084  | 0.084  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa52aad                   | 0.008  | 0.008  | 0.008   | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 695.000   | 695.000   | 695.000    | 695.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa52887                   | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 681.000   | 681.000   | 681.000    | 681.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa52894                   | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 681.000   | 681.000   | 681.000    | 681.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa5296f                   | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 697.000   | 697.000   | 697.000    | 697.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa529ad                   | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 697.000   | 697.000   | 697.000    | 697.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52d4f/score     | 0.808  | 0.808  | 0.808   | 0.808  | 0.808  | 0.808  | 0.808  | 0.000  | 53.000    | 53.000    | 53.000     | 53.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa529fb                   | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 695.000   | 695.000   | 695.000    | 695.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52d4f/finish    | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/565cb78eb                  | 0.128  | 0.128  | 0.128   | 0.128  | 0.128  | 0.128  | 0.128  | 0.000  | 1520.000  | 1520.000  | 1520.000   | 1520.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa529a1                   | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 696.000   | 696.000   | 696.000    | 696.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/6227337dd                  | 0.008  | 0.008  | 0.008   | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 613.000   | 613.000   | 613.000    | 613.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa52ac7                   | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 470.000   | 470.000   | 470.000    | 470.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/46cc3f25b                  | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 384.000   | 384.000   | 384.000    | 384.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/player/61095654a/disqualified  | 0.008  | 0.008  | 0.008   | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 154.000   | 154.000   | 154.000    | 154.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/53c670199                  | 0.168  | 0.168  | 0.168   | 0.168  | 0.168  | 0.168  | 0.168  | 0.000  | 1626.000  | 1626.000  | 1626.000   | 1626.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/3bfb063d8                  | 0.192  | 0.192  | 0.192   | 0.192  | 0.192  | 0.192  | 0.192  | 0.000  | 2088.000  | 2088.000  | 2088.000   | 2088.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa52925                   | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 680.000   | 680.000   | 680.000    | 680.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/6332693da                  | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 284.000   | 284.000   | 284.000    | 284.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa52a9d                   | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 696.000   | 696.000   | 696.000    | 696.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52afa/finish    | 0.032  | 0.032  | 0.032   | 0.032  | 0.032  | 0.032  | 0.032  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa52990                   | 0.032  | 0.032  | 0.032   | 0.032  | 0.032  | 0.032  | 0.032  | 0.000  | 280.000   | 280.000   | 280.000    | 280.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52d50/finish    | 0.008  | 0.008  | 0.008   | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 21.000    | 21.000    | 21.000     | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa52801                   | 0.048  | 0.048  | 0.048   | 0.048  | 0.048  | 0.048  | 0.048  | 0.000  | 681.000   | 681.000   | 681.000    | 681.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/59dd77702                  | 0.140  | 0.140  | 0.140   | 0.140  | 0.140  | 0.140  | 0.140  | 0.000  | 1242.000  | 1242.000  | 1242.000   | 1242.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/3d3979af9                  | 0.180  | 0.180  | 0.180   | 0.180  | 0.180  | 0.180  | 0.180  | 0.000  | 2183.000  | 2183.000  | 2183.000   | 2183.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/50467119a                  | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 383.000   | 383.000   | 383.000    | 383.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/1c40a0bf9                  | 0.140  | 0.140  | 0.140   | 0.140  | 0.140  | 0.140  | 0.140  | 0.000  | 2281.000  | 2281.000  | 2281.000   | 2281.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa528ec                   | 0.096  | 0.096  | 0.096   | 0.096  | 0.096  | 0.096  | 0.096  | 0.000  | 681.000   | 681.000   | 681.000    | 681.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/organizer/competition/9fa52efd/score     | 0.412  | 0.412  | 0.412   | 0.412  | 0.412  | 0.412  | 0.412  | 0.000  | 53.000    | 53.000    | 53.000     | 53.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa5291a                   | 0.120  | 0.120  | 0.120   | 0.120  | 0.120  | 0.120  | 0.120  | 0.000  | 680.000   | 680.000   | 680.000    | 680.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa528db                   | 0.116  | 0.116  | 0.116   | 0.116  | 0.116  | 0.116  | 0.116  | 0.000  | 679.000   | 679.000   | 679.000    | 679.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa52902                   | 4.752  | 4.752  | 4.752   | 4.752  | 4.752  | 4.752  | 4.752  | 0.000  | 680.000   | 680.000   | 680.000    | 680.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/3a70f7564                  | 0.156  | 0.156  | 0.156   | 0.156  | 0.156  | 0.156  | 0.156  | 0.000  | 2179.000  | 2179.000  | 2179.000   | 2179.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/player/player/9fa528ce                   | 5.076  | 5.076  | 5.076   | 5.076  | 5.076  | 5.076  | 5.076  | 0.000  | 680.000   | 680.000   | 680.000    | 680.000   |
